,Recency,Frequency,Monetary
38,0.0,0.11458333333333333,0.08556483482316807
39,0.10187667560321716,0.09895833333333333,0.08491310479884277
40,0.045576407506702415,0.08333333333333333,0.08443434375213987
41,0.01876675603217158,0.06770833333333333,0.0840317460001102
42,0.002680965147453083,0.11458333333333333,0.08244128557377511
43,0.005361930294906166,0.13020833333333331,0.08226561173148211
44,0.01876675603217158,0.08854166666666667,0.08175638536690992
45,0.045576407506702415,0.03645833333333333,0.08147821138972958
46,0.08310991957104558,0.06249999999999999,0.08076953684602246
47,0.040214477211796246,0.14062499999999997,0.07999793860839839
48,0.02680965147453083,0.109375,0.07984504257385812
49,0.010723860589812333,0.12499999999999999,0.07896368377512553
50,0.05630026809651475,0.11979166666666667,0.07806495689798147
51,0.08042895442359249,0.08854166666666667,0.07581365532422003
52,0.029490616621983913,0.08333333333333333,0.07314893653974636
53,0.0777479892761394,0.04687499999999999,0.07200634475834954
54,0.002680965147453083,0.06249999999999999,0.07193473702522686
55,0.032171581769437,0.078125,0.07176561180266276
56,0.010723860589812333,0.08333333333333333,0.07169443115343545
57,0.010723860589812333,0.08854166666666667,0.07097607604143341
58,0.029490616621983913,0.06770833333333333,0.07072608960134709
59,0.02680965147453083,0.041666666666666664,0.07066188465574405
60,0.02680965147453083,0.12499999999999999,0.0698262238338154
61,0.01876675603217158,0.04687499999999999,0.06952840399744833
62,0.010723860589812333,0.06249999999999999,0.06930987940432047
63,0.005361930294906166,0.16145833333333331,0.06892365320161307
64,0.00804289544235925,0.031249999999999997,0.06860533333826853
65,0.08847184986595175,0.031249999999999997,0.06821028073505694
66,0.005361930294906166,0.06770833333333333,0.0680055651878792
67,0.1126005361930295,0.078125,0.06749591173941163
68,0.045576407506702415,0.03645833333333333,0.06671748015946175
69,0.010723860589812333,0.06770833333333333,0.0664672089967785
70,0.02680965147453083,0.13020833333333331,0.0664635076030187
71,0.03753351206434316,0.08333333333333333,0.06567382948049089
72,0.010723860589812333,0.19791666666666666,0.06539707911629508
73,0.045576407506702415,0.04687499999999999,0.06525315184355747
74,0.08579088471849866,0.031249999999999997,0.06519108231743126
75,0.08579088471849866,0.06249999999999999,0.06480727625679758
76,0.010723860589812333,0.06770833333333333,0.06433563327501741
77,0.021447721179624665,0.06249999999999999,0.06431328255116003
78,0.058981233243967826,0.06249999999999999,0.06420708102251288
79,0.002680965147453083,0.11979166666666667,0.06416237957479813
80,0.05093833780160858,0.05208333333333333,0.0637703165588541
81,0.05093833780160858,0.08333333333333333,0.06351164607956203
82,0.00804289544235925,0.05208333333333333,0.06336700700033214
83,0.010723860589812333,0.026041666666666668,0.06301964543210284
84,0.002680965147453083,0.09375,0.062812082658956
85,0.06970509383378017,0.05208333333333333,0.061982543372860896
86,0.06166219839142091,0.078125,0.061967737797821616
87,0.03753351206434316,0.026041666666666668,0.06196019264900353
88,0.17962466487935658,0.03645833333333333,0.061686289510776815
89,0.040214477211796246,0.03645833333333333,0.06166578948379936
90,0.02680965147453083,0.020833333333333332,0.061303479979232335
91,0.08042895442359249,0.031249999999999997,0.06108381649571685
92,0.0,0.031249999999999997,0.0610359830994361
93,0.9973190348525469,0.17187499999999997,0.06045714205991958
94,0.005361930294906166,0.12499999999999999,0.06029755504435194
95,0.0482573726541555,0.07291666666666667,0.05998421782645332
96,0.013404825737265416,0.10416666666666667,0.059977526845425955
97,0.005361930294906166,0.2760416666666667,0.059870186426391164
98,0.00804289544235925,0.057291666666666664,0.059580765906632915
99,0.040214477211796246,0.031249999999999997,0.058606872263904826
100,0.005361930294906166,0.10416666666666667,0.05851262908432786
101,0.013404825737265416,0.11458333333333333,0.0583904830902538
102,0.002680965147453083,0.15104166666666666,0.05803215970204349
103,0.032171581769437,0.10416666666666667,0.057634829318056635
104,0.06702412868632708,0.057291666666666664,0.057617461239645174
105,0.08310991957104558,0.07291666666666667,0.05747766244456273
106,0.058981233243967826,0.015625,0.057168026620423924
107,0.002680965147453083,0.11979166666666667,0.05698822430047573
108,0.04289544235924933,0.015625,0.056459636799313706
109,0.0777479892761394,0.026041666666666668,0.05603084456836837
110,0.06166219839142091,0.041666666666666664,0.05594813265396623
111,0.00804289544235925,0.04687499999999999,0.05581758734328334
112,0.0777479892761394,0.04687499999999999,0.055748542113532855
113,0.005361930294906166,0.11979166666666667,0.05570996220165165
114,0.032171581769437,0.078125,0.05563508015866451
115,0.00804289544235925,0.07291666666666667,0.05538594788636892
116,0.05630026809651475,0.09375,0.05523532963260393
117,0.005361930294906166,0.026041666666666668,0.05475585677940875
118,0.12332439678284182,0.010416666666666668,0.0547343602233421
119,0.005361930294906166,0.041666666666666664,0.05464282190843577
120,0.021447721179624665,0.026041666666666668,0.05430215132123386
121,0.01876675603217158,0.031249999999999997,0.05426641863532174
122,0.002680965147453083,0.07291666666666667,0.054060706559054816
123,0.005361930294906166,0.109375,0.053714199158616256
124,0.06702412868632708,0.03645833333333333,0.05363148724421412
125,0.01876675603217158,0.06249999999999999,0.053618532366054746
126,0.032171581769437,0.03645833333333333,0.05338392094620153
127,0.02680965147453083,0.04687499999999999,0.05290629878988625
128,0.02412868632707775,0.041666666666666664,0.05246811071324292
129,0.005361930294906166,0.08854166666666667,0.052360485571611215
130,0.06166219839142091,0.010416666666666668,0.05225599237854553
131,0.045576407506702415,0.031249999999999997,0.05202835666231658
132,0.04289544235924933,0.031249999999999997,0.05201468997766493
133,0.002680965147453083,0.06249999999999999,0.05147756079859563
134,0.11796246648793565,0.05208333333333333,0.05140538362027914
135,0.02412868632707775,0.06249999999999999,0.05111240406805952
136,0.08579088471849866,0.04687499999999999,0.05110457419664451
137,0.013404825737265416,0.04687499999999999,0.0508718134736712
138,0.01876675603217158,0.015625,0.05067976808205591
139,0.058981233243967826,0.05208333333333333,0.050322014139039445
140,0.058981233243967826,0.06770833333333333,0.050162711846068714
141,0.00804289544235925,0.057291666666666664,0.050162569484770256
142,0.02680965147453083,0.03645833333333333,0.05000568733387326
143,0.1581769436997319,0.0,0.04995956227317397
144,0.02412868632707775,0.020833333333333332,0.049724666130723835
145,0.06970509383378017,0.031249999999999997,0.04966658272095434
146,0.02412868632707775,0.041666666666666664,0.049506283898894436
147,0.002680965147453083,0.21354166666666666,0.049430120604221216
148,0.005361930294906166,0.07291666666666667,0.04942485323617839
149,0.04289544235924933,0.05208333333333333,0.049413891416197384
150,0.002680965147453083,0.18749999999999997,0.04930171071301514
151,0.002680965147453083,0.18229166666666666,0.04919636335215872
152,0.02412868632707775,0.03645833333333333,0.04898566863044587
153,0.08042895442359249,0.03645833333333333,0.04850733466763833
154,0.029490616621983913,0.08854166666666667,0.048245674601078724
155,0.029490616621983913,0.041666666666666664,0.04814986544721876
156,0.00804289544235925,0.08333333333333333,0.04789916720064017
157,0.058981233243967826,0.026041666666666668,0.04786186854044506
158,0.08310991957104558,0.026041666666666668,0.04776605938658509
159,0.058981233243967826,0.057291666666666664,0.047498562506788855
160,0.09383378016085792,0.015625,0.0474814791509743
161,0.0,0.06249999999999999,0.04745585411725246
162,0.010723860589812333,0.08333333333333333,0.04733541645875985
163,0.03753351206434316,0.10416666666666667,0.04733399284577531
164,0.23056300268096516,0.08333333333333333,0.047306374753875106
165,0.02680965147453083,0.026041666666666668,0.04715433288712557
166,0.005361930294906166,0.08333333333333333,0.04700698894322503
167,0.010723860589812333,0.078125,0.046813092854729836
168,0.002680965147453083,0.06249999999999999,0.04672155453982351
169,0.005361930294906166,0.041666666666666664,0.04655598834972078
170,0.002680965147453083,0.05208333333333333,0.04642117220008425
171,0.01876675603217158,0.07291666666666667,0.046242081686628335
172,0.0,0.05208333333333333,0.04621232817525131
173,0.00804289544235925,0.13020833333333331,0.04618015452180057
174,0.1260053619302949,0.057291666666666664,0.04580930333932627
175,0.01876675603217158,0.06770833333333333,0.04573370948984686
176,0.0,0.05208333333333333,0.04571918863740449
177,0.005361930294906166,0.13541666666666666,0.04543574729218133
178,0.34584450402144773,0.0,0.04536940692710147
179,0.00804289544235925,0.3802083333333333,0.04534307008688737
180,0.00804289544235925,0.03645833333333333,0.045174799032114
181,0.02412868632707775,0.05208333333333333,0.04514148648827562
182,0.02680965147453083,0.026041666666666668,0.044670840035584636
183,0.06166219839142091,0.09895833333333333,0.04460635036738468
184,0.05093833780160858,0.03645833333333333,0.04453559680205274
185,0.005361930294906166,0.08854166666666667,0.044426690408734947
186,0.005361930294906166,0.08854166666666667,0.04432604097072752
187,0.010723860589812333,0.12499999999999999,0.04406850938182311
188,0.01876675603217158,0.057291666666666664,0.04406053714910965
189,0.005361930294906166,0.041666666666666664,0.043751328408866204
190,0.15281501340482573,0.015625,0.043722429065279914
191,0.08847184986595175,0.07291666666666667,0.04368384915339871
192,0.005361930294906166,0.08854166666666667,0.04331072019014914
193,0.0,0.026041666666666668,0.0432663034650313
194,0.0,0.11979166666666667,0.043249647193112105
195,0.09383378016085792,0.06770833333333333,0.043147004696926325
196,0.05093833780160858,0.026041666666666668,0.04308351155781556
197,0.005361930294906166,0.08854166666666667,0.04292477871003865
198,0.021447721179624665,0.05208333333333333,0.042899865482809094
199,0.021447721179624665,0.020833333333333332,0.042897018256839996
200,0.21983914209115282,0.010416666666666668,0.0428894731080219
201,0.00804289544235925,0.14583333333333331,0.04277843129522729
202,0.010723860589812333,0.026041666666666668,0.04255976434080099
203,0.08042895442359249,0.04687499999999999,0.04245000377969248
204,0.13404825737265416,0.05208333333333333,0.04240629886106691
205,0.058981233243967826,0.04687499999999999,0.04225995144625554
206,0.002680965147453083,0.109375,0.041987614282311854
207,0.01876675603217158,0.09895833333333333,0.041961989248590015
208,0.02680965147453083,0.057291666666666664,0.04149959975120939
209,0.06166219839142091,0.026041666666666668,0.041456749000374556
210,0.03753351206434316,0.026041666666666668,0.04143795730897854
211,0.032171581769437,0.04687499999999999,0.04141646075291189
212,0.021447721179624665,0.031249999999999997,0.0413706204148095
213,0.193029490616622,0.015625,0.04133189814162985
214,0.08847184986595175,0.020833333333333332,0.041278085570814
215,0.040214477211796246,0.031249999999999997,0.041227120225967244
216,0.029490616621983913,0.057291666666666664,0.04105443597094178
217,0.09919571045576407,0.07291666666666667,0.040764018922094344
218,0.040214477211796246,0.04687499999999999,0.04073084873955442
219,0.02680965147453083,0.05208333333333333,0.04064201528931873
220,0.06166219839142091,0.07291666666666667,0.040638029172962005
221,0.00804289544235925,0.06249999999999999,0.04056129643309496
222,0.045576407506702415,0.04687499999999999,0.04050606024929456
223,0.45308310991957107,0.031249999999999997,0.04046036227249063
224,0.021447721179624665,0.078125,0.040396869133379865
225,0.064343163538874,0.06770833333333333,0.03978613916300952
226,0.13404825737265416,0.026041666666666668,0.039769625252388786
227,0.040214477211796246,0.03645833333333333,0.03976663566512124
228,0.04289544235924933,0.05208333333333333,0.0397131078169023
229,0.08042895442359249,0.07291666666666667,0.039676378601901006
230,0.005361930294906166,0.031249999999999997,0.03960021530722778
231,0.032171581769437,0.031249999999999997,0.03940432616055422
232,0.2386058981233244,0.010416666666666668,0.039319051742779894
233,0.005361930294906166,0.06249999999999999,0.039309371174484985
234,0.2359249329758713,0.005208333333333333,0.03916544390174736
235,0.06166219839142091,0.041666666666666664,0.039152346662289526
236,0.13941018766756033,0.010416666666666668,0.0391420966488008
237,0.021447721179624665,0.04687499999999999,0.03883616221842181
238,0.08310991957104558,0.04687499999999999,0.03882548512103771
239,0.17158176943699732,0.015625,0.03880740523613397
240,0.01876675603217158,0.020833333333333332,0.03879302674499006
241,0.005361930294906166,0.12499999999999999,0.038668175886245354
242,0.064343163538874,0.06770833333333333,0.03865194669822153
243,0.11528150134048258,0.041666666666666664,0.038645255717194155
244,0.032171581769437,0.015625,0.038642835575120424
245,0.010723860589812333,0.06770833333333333,0.03853791529815937
246,0.029490616621983913,0.10416666666666667,0.0384850992564327
247,0.045576407506702415,0.06249999999999999,0.03843854711183804
248,0.013404825737265416,0.041666666666666664,0.038350710190691535
249,0.02680965147453083,0.03645833333333333,0.03812520989393941
250,0.002680965147453083,0.10416666666666667,0.03811609877083831
251,0.032171581769437,0.04687499999999999,0.037997938893120975
252,0.02680965147453083,0.041666666666666664,0.03783037964483988
253,0.10187667560321716,0.09375,0.03779777890749377
254,0.040214477211796246,0.010416666666666668,0.037793508068540135
255,0.002680965147453083,0.031249999999999997,0.037704389895707534
256,0.06702412868632708,0.010416666666666668,0.03752957022120526
257,0.005361930294906166,0.026041666666666668,0.037523021601476345
258,0.021447721179624665,0.078125,0.03742763953151175
259,0.06970509383378017,0.020833333333333332,0.037386212393661446
260,0.021447721179624665,0.09375,0.03734421581061734
261,0.0777479892761394,0.05208333333333333,0.037271896271002386
262,0.0482573726541555,0.010416666666666668,0.037246271237280554
263,0.08310991957104558,0.026041666666666668,0.037211107996562263
264,0.002680965147453083,0.03645833333333333,0.03714505235407931
265,0.00804289544235925,0.031249999999999997,0.037082413382759284
266,0.005361930294906166,0.05208333333333333,0.03697293754424767
267,0.14209115281501342,0.020833333333333332,0.036945746536242836
268,0.2359249329758713,0.026041666666666668,0.036858906144185515
269,0.058981233243967826,0.015625,0.0367400344599759
270,0.058981233243967826,0.015625,0.03661447179473892
271,0.040214477211796246,0.041666666666666664,0.03657147868260562
272,0.06166219839142091,0.015625,0.036505992485316496
273,0.0777479892761394,0.020833333333333332,0.036474530638358024
274,0.08042895442359249,0.04687499999999999,0.03641402708651481
275,0.005361930294906166,0.07291666666666667,0.0363644853546526
276,0.10455764075067024,0.031249999999999997,0.03634697491494268
277,0.15281501340482573,0.015625,0.03633772143054313
278,0.005361930294906166,0.05208333333333333,0.03628319705323501
279,0.0482573726541555,0.04687499999999999,0.03627721787869991
280,0.00804289544235925,0.010416666666666668,0.036276933156103
281,0.00804289544235925,0.020833333333333332,0.036264547723137454
282,0.002680965147453083,0.05208333333333333,0.036243762973563076
283,0.00804289544235925,0.06249999999999999,0.036237356715132625
284,0.010723860589812333,0.041666666666666664,0.036203047642205055
285,0.058981233243967826,0.04687499999999999,0.036120762811698286
286,0.002680965147453083,0.08854166666666667,0.03598495013297257
287,0.05630026809651475,0.06249999999999999,0.03584557842178549
288,0.2359249329758713,0.026041666666666668,0.03574080050612289
289,0.058981233243967826,0.026041666666666668,0.03563958162292165
290,0.16085790884718498,0.010416666666666668,0.03559502253650536
291,0.1554959785522788,0.041666666666666664,0.0355810711292568
292,0.257372654155496,0.026041666666666668,0.03552469605506877
293,0.10455764075067024,0.031249999999999997,0.035515584931967666
294,0.00804289544235925,0.020833333333333332,0.03551501548677385
295,0.15013404825737264,0.041666666666666664,0.035506473808866575
296,0.06970509383378017,0.041666666666666664,0.03547672029748956
297,0.02680965147453083,0.04687499999999999,0.035412657713184977
298,0.05093833780160858,0.015625,0.03533934164448085
299,0.04289544235924933,0.05208333333333333,0.03521249772755777
300,0.096514745308311,0.020833333333333332,0.035193990758758675
301,0.021447721179624665,0.031249999999999997,0.03518487963565757
302,0.3297587131367292,0.015625,0.03511412607032563
303,0.3833780160857909,0.015625,0.034870972972565126
304,0.16890080428954424,0.031249999999999997,0.03486456671413467
305,0.02412868632707775,0.015625,0.03484065001599429
306,0.1126005361930295,0.041666666666666664,0.034634368494533545
307,0.10723860589812333,0.031249999999999997,0.034564896180887685
308,0.11528150134048258,0.031249999999999997,0.034457982845748254
309,0.06166219839142091,0.04687499999999999,0.03440345846844014
310,0.08042895442359249,0.06770833333333333,0.033815933389717896
311,0.1260053619302949,0.031249999999999997,0.033804117401946165
312,0.0482573726541555,0.03645833333333333,0.033752440250607134
313,0.02680965147453083,0.010416666666666668,0.03352936009592874
314,0.05630026809651475,0.020833333333333332,0.03352651286995965
315,0.00804289544235925,0.13020833333333331,0.03336521751881055
316,0.005361930294906166,0.14062499999999997,0.033360804318558465
317,0.013404825737265416,0.020833333333333332,0.03329602992776161
318,0.1581769436997319,0.026041666666666668,0.03328720352725742
319,0.08579088471849866,0.031249999999999997,0.033234245124232294
320,0.04289544235924933,0.026041666666666668,0.033204064528959916
321,0.021447721179624665,0.05208333333333333,0.03310740120730923
322,0.00804289544235925,0.03645833333333333,0.03280630706107769
323,0.02412868632707775,0.06249999999999999,0.03278594939539868
324,0.021447721179624665,0.041666666666666664,0.03275847366479694
325,0.045576407506702415,0.026041666666666668,0.032702668035802726
326,0.0777479892761394,0.057291666666666664,0.03267020965975507
327,0.08042895442359249,0.031249999999999997,0.03265141796835907
328,0.021447721179624665,0.03645833333333333,0.032542511575041275
329,0.002680965147453083,0.08333333333333333,0.03244542116949522
330,0.0,0.05208333333333333,0.03241509821292438
331,0.029490616621983913,0.057291666666666664,0.03237167801689572
332,0.01876675603217158,0.031249999999999997,0.03224099034491437
333,0.002680965147453083,0.05208333333333333,0.03223543825427465
334,0.021447721179624665,0.041666666666666664,0.032221059763130735
335,0.010723860589812333,0.08854166666666667,0.032212375723925
336,0.040214477211796246,0.041666666666666664,0.032044247030450085
337,0.021447721179624665,0.026041666666666668,0.03203627479773663
338,0.09383378016085792,0.005208333333333333,0.03201990324841435
339,0.013404825737265416,0.07291666666666667,0.03199655599546779
340,0.15013404825737264,0.020833333333333332,0.031988441401455875
341,0.01876675603217158,0.03645833333333333,0.03186487179439726
342,0.07506702412868632,0.026041666666666668,0.031825580076023784
343,0.16085790884718498,0.010416666666666668,0.031813764088252046
344,0.040214477211796246,0.06249999999999999,0.03165759374384732
345,0.029490616621983913,0.015625,0.03163410412960231
346,0.002680965147453083,0.12499999999999999,0.03156463181595645
347,0.002680965147453083,0.08333333333333333,0.03152818732355207
348,0.010723860589812333,0.04687499999999999,0.031527617878358255
349,0.08847184986595175,0.03645833333333333,0.031490461579461594
350,0.11528150134048258,0.026041666666666668,0.03142155871100955
351,0.045576407506702415,0.03645833333333333,0.03134012804829351
352,0.040214477211796246,0.06249999999999999,0.03127393004451211
353,0.07506702412868632,0.015625,0.03126809323127547
354,0.4316353887399464,0.015625,0.031097971479622188
355,0.04289544235924933,0.03645833333333333,0.031019245681576785
356,0.00804289544235925,0.015625,0.030984936608649215
357,0.07506702412868632,0.015625,0.030984082440858488
358,0.1769436997319035,0.031249999999999997,0.030982089382680125
359,0.096514745308311,0.04687499999999999,0.030964578942970205
360,0.10723860589812333,0.031249999999999997,0.03095646434895829
361,0.002680965147453083,0.015625,0.030926995560178187
362,0.193029490616622,0.020833333333333332,0.03081424541180212
363,0.005361930294906166,0.03645833333333333,0.03081239471492221
364,0.02680965147453083,0.026041666666666668,0.03080684262428248
365,0.045576407506702415,0.057291666666666664,0.030754311305152725
366,0.00804289544235925,0.026041666666666668,0.030695373727592512
367,0.07506702412868632,0.041666666666666664,0.03049165470950394
368,0.021447721179624665,0.041666666666666664,0.030486529702759575
369,0.14209115281501342,0.010416666666666668,0.03048453664458121
370,0.00804289544235925,0.07291666666666667,0.030476849134464662
371,0.00804289544235925,0.031249999999999997,0.030333064223025487
372,0.15013404825737264,0.020833333333333332,0.030310286415272746
373,0.05093833780160858,0.04687499999999999,0.030298612788799466
374,0.021447721179624665,0.13020833333333331,0.030274411368062182
375,0.03753351206434316,0.031249999999999997,0.030228998113855154
376,0.13941018766756033,0.026041666666666668,0.030150272315809752
377,0.1581769436997319,0.010416666666666668,0.030103720171215088
378,0.01876675603217158,0.07291666666666667,0.030068414569198343
379,0.08310991957104558,0.026041666666666668,0.029993817248808115
380,0.1554959785522788,0.026041666666666668,0.02997217833144301
381,0.11528150134048258,0.015625,0.029891032391323877
382,0.05093833780160858,0.041666666666666664,0.029815580903142923
383,0.04289544235924933,0.015625,0.02981173714808465
384,0.005361930294906166,0.05208333333333333,0.029778566965544723
385,0.17158176943699732,0.0,0.029772587791009626
386,0.09919571045576407,0.06770833333333333,0.029644604983698922
387,0.2359249329758713,0.015625,0.029596771587418167
388,0.040214477211796246,0.06249999999999999,0.029547372216854408
389,0.05630026809651475,0.020833333333333332,0.029510215917957754
390,0.02412868632707775,0.05208333333333333,0.029477472819313188
391,0.005361930294906166,0.031249999999999997,0.029387073394794502
392,0.0777479892761394,0.04687499999999999,0.029371413651964495
393,0.08310991957104558,0.026041666666666668,0.029322014281400736
394,0.08042895442359249,0.031249999999999997,0.029301229531826362
395,0.010723860589812333,0.06770833333333333,0.029270764213957072
396,0.002680965147453083,0.04687499999999999,0.0292393023669986
397,0.096514745308311,0.026041666666666668,0.029173958531007925
398,0.02680965147453083,0.020833333333333332,0.02916456268530992
399,0.00804289544235925,0.041666666666666664,0.029122139018370442
400,0.00804289544235925,0.078125,0.029103347326974432
401,0.02680965147453083,0.026041666666666668,0.02908640633245833
402,0.0482573726541555,0.03645833333333333,0.0290454062785034
403,0.0482573726541555,0.078125,0.029042131968638946
404,0.10723860589812333,0.05208333333333333,0.028990170094703005
405,0.013404825737265416,0.05208333333333333,0.028962836725399718
406,0.0,0.078125,0.028959562415535264
407,0.045576407506702415,0.057291666666666664,0.028947319343868162
408,0.010723860589812333,0.06249999999999999,0.028724808634383585
409,0.09919571045576407,0.015625,0.028702315549227753
410,0.032171581769437,0.057291666666666664,0.02869391623261893
411,0.5817694369973191,0.057291666666666664,0.028668860644090917
412,0.8203753351206434,0.015625,0.028662596746958913
413,0.225201072386059,0.020833333333333332,0.028612200847305976
414,0.21179624664879357,0.020833333333333332,0.028583870948913504
415,0.045576407506702415,0.026041666666666668,0.028583301503719686
416,0.04289544235924933,0.010416666666666668,0.028554829244028763
417,0.2546916890080429,0.015625,0.028513686828775375
418,0.08310991957104558,0.041666666666666664,0.028505714596061917
419,0.040214477211796246,0.03645833333333333,0.028376165814468206
420,0.13136729222520108,0.026041666666666668,0.028333172702334913
421,0.021447721179624665,0.03645833333333333,0.028190811403880287
422,0.04289544235924933,0.015625,0.02815038079511917
423,0.0,0.078125,0.02812318978711434
424,0.09919571045576407,0.03645833333333333,0.028084040430039318
425,0.029490616621983913,0.015625,0.028014710477691912
426,0.12332439678284182,0.041666666666666664,0.027897547129063754
427,0.30294906166219837,0.0,0.0278757658504002
428,0.1769436997319035,0.015625,0.027858540133287188
429,0.021447721179624665,0.03645833333333333,0.027793053935998062
430,0.06166219839142091,0.04687499999999999,0.027733262190647118
431,0.08847184986595175,0.020833333333333332,0.027714612860549562
432,0.005361930294906166,0.04687499999999999,0.027683720458784908
433,0.002680965147453083,0.03645833333333333,0.027679164897234362
434,0.021447721179624665,0.026041666666666668,0.027668203077253355
435,0.00804289544235925,0.015625,0.027551324451222107
436,0.00804289544235925,0.06770833333333333,0.027539508463450376
437,0.005361930294906166,0.026041666666666668,0.02742206039222531
438,0.13672922252010725,0.015625,0.027419213166256215
439,0.02412868632707775,0.026041666666666668,0.027411525656139666
440,0.0777479892761394,0.031249999999999997,0.02739472702292202
441,0.14209115281501342,0.026041666666666668,0.027393588132534383
442,0.00804289544235925,0.026041666666666668,0.027370952686080096
443,0.01876675603217158,0.026041666666666668,0.02729863314646515
444,0.04289544235924933,0.031249999999999997,0.02725037266628903
445,0.002680965147453083,0.03645833333333333,0.027226028884253288
446,0.16085790884718498,0.015625,0.02720054621182991
447,0.058981233243967826,0.026041666666666668,0.02717577534589881
448,0.002680965147453083,0.031249999999999997,0.02714417113764188
449,0.029490616621983913,0.08854166666666667,0.027131785704676326
450,0.05630026809651475,0.005208333333333333,0.027093632876690487
451,0.289544235924933,0.020833333333333332,0.027082813418007935
452,0.05093833780160858,0.041666666666666664,0.02704266753184373
453,0.21447721179624665,0.08333333333333333,0.027026153621222994
454,0.00804289544235925,0.026041666666666668,0.02699981678100889
455,0.021447721179624665,0.04687499999999999,0.02686685132825227
456,0.08847184986595175,0.031249999999999997,0.026789549143191406
457,0.032171581769437,0.04687499999999999,0.02677730607152431
458,0.15013404825737264,0.015625,0.026764493554663392
459,0.010723860589812333,0.078125,0.02670840320307227
460,0.12064343163538874,0.03645833333333333,0.026651031599795056
461,0.386058981233244,0.03645833333333333,0.026635941302158867
462,0.06970509383378017,0.020833333333333332,0.0266308162954145
463,0.04289544235924933,0.026041666666666668,0.026596222499890028
464,0.02680965147453083,0.026041666666666668,0.02655479536203973
465,0.900804289544236,0.0,0.026549812716593818
466,0.064343163538874,0.03645833333333333,0.026539420341806633
467,0.12332439678284182,0.031249999999999997,0.026529312689616353
468,0.06702412868632708,0.026041666666666668,0.02652276406988744
469,0.0482573726541555,0.015625,0.026351788150443433
470,0.005361930294906166,0.031249999999999997,0.026334704794628877
471,0.07506702412868632,0.015625,0.026314347128949866
472,0.1554959785522788,0.041666666666666664,0.0262568331643742
473,0.04289544235924933,0.031249999999999997,0.02624943037685456
474,0.05093833780160858,0.057291666666666664,0.026235336608307548
475,0.002680965147453083,0.05208333333333333,0.026200173367589258
476,0.16890080428954424,0.031249999999999997,0.026187076128131433
477,0.1581769436997319,0.010416666666666668,0.0261630170686926
478,0.450402144772118,0.005208333333333333,0.026111197556055114
479,0.04289544235924933,0.057291666666666664,0.026071478753786275
480,0.058981233243967826,0.026041666666666668,0.0260199439637457
481,0.225201072386059,0.03645833333333333,0.026019516879850338
482,0.13672922252010725,0.031249999999999997,0.026017523821671974
483,0.2546916890080429,0.026041666666666668,0.025964565418646852
484,0.04289544235924933,0.03645833333333333,0.02580882215813749
485,0.02412868632707775,0.07291666666666667,0.025686676164063425
486,0.064343163538874,0.005208333333333333,0.025660481685147774
487,0.4611260053619303,0.026041666666666668,0.025653505981523498
488,0.013404825737265416,0.06770833333333333,0.02564581847140695
489,0.002680965147453083,0.015625,0.025627880947801666
490,0.0,0.08854166666666667,0.0256152107922392
491,0.08847184986595175,0.020833333333333332,0.025613075372762382
492,0.13941018766756033,0.010416666666666668,0.025506304398921414
493,0.2680965147453083,0.03645833333333333,0.025454627247582386
